mag,tipo_mag,lat,lon,depth,year,month,day,hour,minute,second
4.3,Mw,-5.78,-76.9,98.0,1968,6,27,7,10,40.0
4.0,Mw,-5.76,-76.6,67.0,1968,6,27,9,35,40.0
4.3,Mw,-5.96,-77.8,114.0,1968,6,27,10,27,4.0
4.2,Mw,-6.06,-77.3,134.0,1968,6,29,18,43,34.0
4.2,Mw,-5.39,-77.1,30.0,1968,6,30,2,9,48.0
4.8,Mw,-5.66,-77.2,40.0,1968,7,1,11,8,22.0
4.1,Mw,-5.82,-76.92,111.0,1968,7,3,15,24,0.0
4.3,Mw,-5.5,-77.34,59.0,1968,7,5,6,45,44.0
4.3,Mw,-5.72,-76.98,90.0,1968,7,7,12,35,54.0
5.4,Mw,-5.71,-77.18,30.3,1968,7,7,23,48,10.0
4.7,Mw,-5.69,-77.01,29.7,1968,7,8,8,45,48.0
4.5,Mw,2.31,-75.9,33.0,1968,7,8,11,34,14.0
4.0,Mw,-2.4,-76.78,163.0,1968,7,9,5,13,45.0
4.4,Mw,-5.37,-77.19,43.0,1968,7,14,10,1,12.0
4.2,Mw,-5.45,-76.89,39.0,1968,7,14,15,19,0.0
4.5,Mw,-5.79,-77.09,77.0,1968,7,16,12,30,0.0
5.0,Mw,-5.73,-77.35,23.4,1968,7,16,13,18,44.0
4.4,Mw,-5.77,-76.9,65.0,1968,7,16,14,1,54.0
4.1,Mw,1.21,-83.11,33.0,1968,7,17,8,19,17.0
4.0,Mw,-5.81,-76.97,120.0,1968,7,23,7,14,49.0
4.8,Mw,-2.55,-77.72,25.6,1968,7,24,22,31,35.0
4.1,Mw,-5.55,-76.76,131.0,1968,7,27,22,6,8.0
5.0,Mw,-5.66,-77.17,49.0,1968,7,28,18,36,12.0
6.4,Mw,-6.93,-80.41,29.7,1968,7,30,20,38,42.0
4.0,Mw,-1.1,-78.8,41.0,1968,8,2,7,33,2.0
4.3,Mw,-5.84,-77.6,93.0,1968,8,2,10,9,33.0
3.9,Mw,0.8,-78.8,138.0,1968,8,19,23,24,28.0
4.4,Mw,-5.73,-77.09,96.0,1968,8,24,6,40,49.0
4.9,Mw,-5.81,-77.33,36.4,1968,8,27,11,19,17.0
4.3,Mw,-6.12,-77.8,90.0,1968,9,2,23,1,52.0
5.3,Mw,-5.79,-80.32,45.0,1968,9,6,7,49,41.0
5.0,Mw,-5.52,-77.2,25.4,1968,9,7,17,41,55.0
4.5,Mw,-2.93,-80.88,47.0,1968,9,9,19,57,38.0
4.2,Mw,-0.39,-81.3,54.0,1968,9,22,9,6,27.0
4.0,Mw,-0.71,-81.7,33.0,1968,9,22,15,42,23.0
4.4,Mw,-1.5,-77.63,181.4,1968,10,12,7,54,39.0
4.6,Mw,-4.13,-80.8,83.3,1968,10,18,19,59,25.0
3.8,Mw,-1.42,-77.4,165.0,1968,10,30,15,56,23.0
4.2,Mw,-5.82,-77.3,102.0,1968,11,7,2,44,38.0
4.8,Mw,-4.18,-80.59,43.3,1968,11,7,18,17,15.0
4.5,Mw,-1.16,-77.49,209.0,1968,11,9,23,23,35.0
4.7,Mw,-5.28,-77.14,21.0,1968,11,19,7,18,56.0
4.0,Mw,-5.72,-77.0,115.0,1968,11,29,9,31,5.0
4.4,Mw,-2.73,-76.73,148.0,1968,11,30,9,47,2.0
4.1,Mw,2.87,-79.4,23.0,1968,12,1,3,44,18.0
4.0,Mw,-3.6,-79.5,142.0,1968,12,1,4,8,23.0
4.1,Mw,3.9,-75.9,96.0,1968,12,4,13,23,9.0
4.2,Mw,-1.2,-78.4,30.0,1968,12,4,15,41,38.0
4.2,Mw,2.3,-83.7,33.0,1968,12,5,19,13,25.0
4.8,Mw,-3.97,-80.87,36.0,1970,12,21,7,21,47.0
5.1,Mw,-4.02,-80.84,43.5,1970,12,21,7,33,18.0
4.7,Mw,-4.09,-80.32,75.9,1970,12,21,10,58,41.0
5.4,Mw,-4.01,-80.74,33.4,1970,12,22,1,48,31.0
3.8,Mw,-1.3,-80.8,33.0,1970,12,22,4,12,57.0
4.9,Mw,-3.97,-80.72,40.3,1970,12,22,15,8,37.0
4.0,Mw,-3.8,-80.8,23.0,1970,12,23,2,38,45.0
4.4,Mw,-3.88,-81.1,33.0,1970,12,25,8,3,41.0
4.0,Mw,-4.11,-81.0,44.0,1970,12,25,21,18,18.0
4.8,Mw,-3.89,-80.88,46.0,1970,12,27,3,10,6.0
4.4,Mw,-1.5,-77.72,192.1,1973,1,25,13,6,9.0
4.6,Mw,-5.64,-77.03,57.9,1973,1,30,17,36,21.0
4.8,Mw,-4.18,-80.77,42.4,1973,2,1,4,10,21.0
4.8,Mw,-4.95,-78.39,49.1,1973,2,6,4,9,3.0
4.6,Mw,-6.03,-81.12,99.9,1973,2,11,12,53,57.0
5.8,Mw,-2.09,-78.19,50.4,1973,2,23,4,26,23.0
4.9,Mw,-2.04,-78.23,21.8,1973,2,23,6,41,19.0
4.5,Mw,-2.25,-78.44,21.3,1973,2,23,23,10,51.0
4.8,Mw,-2.16,-78.1,72.2,1973,3,1,17,49,5.0
4.5,Mw,-4.16,-80.66,58.0,1973,3,5,11,11,54.0
4.1,Mw,-1.36,-80.42,59.0,1973,3,9,11,54,18.0
4.3,Mw,3.26,-82.54,0.0,1973,3,22,2,40,57.0
4.1,Mw,3.52,-82.14,203.9,1973,4,11,18,49,12.0
4.2,Mw,2.88,-83.7,60.4,1973,4,23,5,8,54.0
4.3,Mw,1.61,-74.83,0.0,1973,4,25,1,52,1.0
4.7,Mw,-6.93,-80.21,40.0,1973,4,26,16,44,13.0
5.5,Mw,-1.8,-79.99,78.6,1973,4,28,12,21,8.0
4.4,Mw,3.99,-77.37,0.0,1973,4,30,20,52,54.0
4.1,Mw,-1.97,-78.39,72.0,1973,5,3,15,50,34.0
4.9,Mw,-2.18,-78.97,103.2,1973,5,10,13,46,33.0
5.6,Mw,-2.29,-78.47,104.5,1973,5,30,4,38,2.0
4.3,Mw,-1.31,-77.79,177.0,1973,6,4,13,14,29.0
4.2,Mw,-2.25,-79.93,96.3,1973,6,6,19,32,53.0
4.0,Mw,3.01,-83.96,33.0,1973,6,9,0,22,44.0
4.8,Mw,-4.8,-77.39,121.0,1973,6,9,13,24,10.0
4.3,Mw,3.17,-74.17,0.0,1973,6,20,2,5,10.0
4.4,Mw,-6.87,-76.32,96.9,1973,7,13,19,6,58.0
4.5,Mw,-4.33,-80.65,63.2,1973,7,28,19,46,9.0
4.5,Mw,-3.84,-80.74,75.2,1973,7,30,23,35,44.0
4.2,Mw,-2.74,-77.81,71.2,1973,8,1,10,35,9.0
4.7,Mw,-5.87,-77.13,72.4,1973,8,7,5,56,25.0
4.4,Mw,-4.17,-76.24,147.3,1973,10,9,4,36,50.0
5.1,Mw,2.86,-74.92,54.2,1973,10,18,9,18,35.0
4.9,Mw,1.1,-82.8,47.7,1973,11,2,2,40,18.0
4.5,Mw,-1.39,-79.53,33.0,1973,11,4,21,6,55.0
5.6,Mw,-4.01,-80.95,39.3,1973,11,9,22,41,29.0
4.7,Mw,-5.98,-75.11,155.5,1973,11,11,1,53,13.0
4.6,Mw,-6.84,-75.21,91.9,1973,11,26,3,24,46.0
4.6,Mw,3.54,-79.21,33.0,1973,11,26,23,9,30.0
5.4,Mw,-1.43,-77.71,181.5,1973,12,10,19,28,14.0
4.2,Mw,-0.79,-80.69,50.0,1974,1,13,4,55,28.0
4.5,Mw,-4.53,-77.92,73.7,1974,1,21,2,34,40.0
4.5,Mw,-6.36,-81.24,58.8,1974,1,22,13,0,6.0
4.4,Mw,-0.14,-75.57,0.0,1974,2,3,6,45,14.0
4.4,Mw,2.99,-76.57,158.4,1974,2,3,20,16,25.0
4.5,Mw,-5.92,-74.68,54.5,1974,2,12,8,33,19.0
4.9,Mw,3.97,-74.3,66.0,1974,2,21,12,43,48.0
4.2,Mw,-1.57,-78.02,174.6,1974,2,25,2,45,22.0
4.0,Mw,-6.45,-77.71,235.0,1974,3,5,0,55,45.0
4.6,Mw,0.22,-79.84,60.4,1974,3,10,9,8,47.0
5.6,Mw,0.42,-79.98,52.9,1974,3,10,16,17,11.0
4.1,Mw,-3.24,-78.13,35.0,1974,3,28,21,22,46.0
4.3,Mw,-5.0,-77.25,136.0,1974,4,1,15,34,18.0
4.6,Mw,-5.64,-76.96,53.1,1974,4,18,3,53,38.0
4.2,Mw,-3.59,-76.48,119.6,1974,5,1,10,46,52.0
4.6,Mw,-0.59,-78.45,84.8,1974,5,17,8,42,8.0
4.3,Mw,3.59,-83.03,33.0,1974,5,24,4,7,57.0
4.3,Mw,-5.59,-81.18,10.5,1974,5,29,10,27,56.0
4.9,Mw,-2.86,-80.85,34.0,1974,6,1,21,11,26.0
4.3,Mw,-5.04,-81.29,84.1,1974,6,3,23,6,28.0
4.7,Mw,-1.85,-80.74,66.3,1974,6,4,11,19,27.0
5.1,Mw,-5.8,-80.94,48.8,1974,6,9,10,41,23.0
5.6,Mw,-5.8,-81.01,28.9,1974,6,9,14,16,2.0
4.5,Mw,-3.97,-76.7,149.1,1974,6,12,18,20,32.0
4.1,Mw,-2.97,-80.25,127.0,1974,6,12,21,55,59.0
4.1,Mw,2.56,-78.81,60.9,1974,6,16,17,42,57.0
4.4,Mw,-2.03,-80.44,62.0,1974,6,23,7,34,16.0
4.2,Mw,-2.81,-79.82,58.0,1974,6,30,18,41,50.0
4.6,Mw,1.09,-81.65,214.3,1974,7,6,14,53,41.0
4.8,Mw,-4.84,-80.5,94.0,1974,7,21,22,15,56.0
4.0,Mw,3.36,-82.64,32.9,1974,7,24,6,22,20.0
5.3,Mw,-4.8,-77.9,20.0,1963,10,30,1,17,31.0
4.5,Mw,-4.9,-77.7,60.0,1963,10,31,23,19,15.0
6.0,Mw,-3.5,-77.8,33.0,1963,11,3,3,10,12.0
4.2,Mw,-4.3,-78.3,146.0,1963,11,3,4,24,48.0
4.5,Mw,-3.7,-78.3,33.0,1963,11,3,12,2,28.0
4.1,Mw,2.3,-79.7,62.0,1963,11,4,1,3,13.0
4.1,Mw,-4.2,-77.7,170.0,1963,11,6,1,28,46.0
4.5,Mw,-3.7,-78.2,33.0,1963,11,8,19,22,54.0
4.8,Mw,4.0,-82.6,33.0,1963,11,11,20,18,39.0
4.3,Mw,-4.7,-76.8,152.0,1963,11,15,0,18,52.0
4.6,Mw,-2.2,-80.0,59.0,1963,11,16,18,6,55.0
4.5,Mw,-2.7,-78.4,109.0,1963,12,13,4,16,13.0
4.8,Mw,-1.6,-78.0,170.0,1963,12,16,16,41,9.0
5.2,Mw,-5.2,-80.8,55.0,1963,12,20,10,48,4.0
4.3,Mw,-2.5,-78.4,33.0,1963,12,30,23,39,27.0
4.2,Mw,-5.3,-76.0,106.0,1964,1,3,13,27,51.0
4.5,Mw,-1.35,-79.19,33.0,1964,1,3,22,12,9.0
4.3,Mw,0.39,-78.21,80.0,1964,1,5,15,49,17.0
4.1,Mw,3.51,-82.79,69.0,1964,1,11,7,34,19.0
4.2,Mw,3.49,-82.91,34.0,1964,1,12,6,40,34.0
4.2,Mw,-3.44,-77.5,33.0,1964,1,17,13,27,21.0
3.7,Mw,-2.2,-79.4,418.0,1964,1,23,11,38,51.0
4.6,Mw,-0.18,-77.92,33.0,1964,1,31,21,46,31.0
5.1,Mw,-3.42,-78.1,33.0,1964,2,1,11,47,29.0
4.0,Mw,-4.0,-80.4,164.0,1964,2,4,6,24,49.0
4.2,Mw,-4.0,-80.79,130.0,1964,2,4,7,38,8.0
4.3,Mw,3.18,-79.36,65.0,1964,2,15,10,54,19.0
4.4,Mw,-7.0,-81.5,33.0,1964,2,21,13,51,47.0
4.1,Mw,-3.37,-78.0,33.0,1964,2,24,18,38,33.0
4.7,Mw,-1.99,-77.55,29.0,1964,3,2,17,19,50.0
4.2,Mw,-3.7,-77.0,0.0,1964,3,13,14,54,2.0
4.3,Mw,-2.7,-78.1,94.0,1964,3,15,14,14,53.0
5.4,Mw,-2.06,-79.71,107.6,1964,3,20,6,55,33.0
5.2,Mw,-5.67,-77.02,115.2,1964,3,22,7,5,36.0
4.2,Mw,-1.11,-78.8,68.0,1964,3,23,3,35,45.0
4.0,Mw,-5.2,-78.6,33.0,1964,3,24,6,36,19.0
4.8,Mw,-5.01,-76.62,97.0,1964,3,26,5,25,2.0
4.4,Mw,-2.94,-80.2,65.0,1964,4,1,4,26,56.0
4.3,Mw,2.13,-83.24,33.0,1964,4,7,17,50,8.0
4.0,Mw,-3.73,-79.4,134.0,1964,4,19,13,17,11.0
4.4,Mw,-3.44,-77.9,78.0,1964,4,29,4,8,3.0
4.5,Mw,-5.33,-81.3,126.0,1964,5,9,20,6,43.0
4.0,Mw,-0.6,-77.3,33.0,1964,5,12,8,27,4.0
5.7,Mw,-0.86,-80.25,10.8,1964,5,19,23,3,36.0
4.6,Mw,-0.83,-80.25,20.1,1964,5,20,3,25,4.0
3.8,Mw,-0.82,-77.3,33.0,1964,6,1,9,20,56.0
4.1,Mw,-5.19,-78.6,33.0,1964,6,3,7,49,31.0
4.1,Mw,-4.77,-77.9,40.0,1964,6,9,15,31,29.0
4.7,Mw,-0.16,-79.02,57.6,1964,6,9,18,16,16.0
4.8,Mw,2.19,-83.13,49.0,1964,6,12,16,44,35.0
4.0,Mw,3.71,-82.7,23.0,1964,6,21,10,7,24.0
4.0,Mw,-2.56,-78.1,46.0,1964,6,22,3,29,55.0
4.5,Mw,-3.73,-78.1,53.0,1964,6,23,0,30,12.0
5.0,Mw,-2.65,-79.98,39.0,1964,6,23,2,4,40.0
3.9,Mw,-2.51,-77.68,33.0,1964,6,23,13,53,52.0
4.0,Mw,-3.5,-77.4,33.0,1964,6,24,6,21,41.0
4.0,Mw,-1.6,-78.0,156.0,1964,6,29,8,50,56.0
4.0,Mw,-1.14,-78.66,70.0,1964,7,5,1,6,26.0
3.8,Mw,-2.75,-78.1,148.0,1964,7,11,8,15,40.0
5.2,Mw,2.6,-78.4,64.0,1964,7,26,13,55,40.0
4.5,Mw,2.52,-78.42,101.0,1964,7,26,19,43,40.0
4.3,Mw,-1.78,-77.89,154.4,1964,7,27,4,3,33.0
4.4,Mw,3.42,-78.0,68.0,1964,8,3,21,29,40.0
4.1,Mw,-5.14,-78.7,33.0,1964,8,4,13,6,22.0
3.8,Mw,-1.7,-78.8,175.0,1964,8,9,8,26,57.0
4.2,Mw,-6.0,-81.3,49.0,1964,8,13,16,32,19.0
4.3,Mw,0.27,-80.04,70.0,1964,8,14,19,25,34.0
4.4,Mw,-6.92,-75.26,15.0,1964,8,19,14,0,37.0
4.3,Mw,2.08,-78.9,55.0,1964,8,20,0,27,48.0
5.0,Mw,-1.5,-77.92,178.0,1964,8,24,10,37,23.0
4.2,Mw,-1.46,-80.6,116.0,1965,9,27,3,15,58.0
4.5,Mw,-1.1,-81.7,33.0,1965,10,10,16,46,19.0
4.0,Mw,-3.6,-77.2,157.0,1965,10,11,0,7,4.0
4.4,Mw,-1.4,-80.9,33.0,1965,10,12,15,10,46.0
4.2,Mw,-1.6,-81.0,152.0,1965,10,23,16,0,45.0
4.3,Mw,-1.1,-81.0,33.0,1965,10,25,11,17,26.0
4.1,Mw,-2.4,-77.9,166.0,1965,10,30,8,37,21.0
4.7,Mw,-1.6,-77.6,245.0,1965,10,31,4,2,25.0
3.9,Mw,-1.63,-77.48,224.0,1965,11,13,19,2,24.0
4.2,Mw,-2.0,-77.6,189.0,1965,11,19,9,52,37.0
4.4,Mw,-4.7,-77.2,120.0,1965,11,26,0,25,49.0
4.2,Mw,3.9,-82.5,38.0,1965,11,27,4,37,14.0
5.3,Mw,-6.05,-78.63,30.9,1965,11,29,17,7,3.0
4.1,Mw,-6.8,-80.1,33.0,1965,11,29,17,53,55.0
4.7,Mw,-3.54,-77.9,41.0,1965,12,3,8,32,26.0
4.5,Mw,-4.5,-79.9,89.0,1965,12,3,9,55,49.0
4.3,Mw,-3.9,-79.2,33.0,1965,12,4,17,16,29.0
4.2,Mw,-3.5,-78.2,42.0,1965,12,7,3,44,41.0
4.5,Mw,-6.56,-81.1,37.0,1965,12,10,2,59,17.0
4.2,Mw,-6.4,-81.3,33.0,1965,12,11,21,48,29.0
5.6,Mw,-1.5,-77.6,201.0,1965,12,12,22,25,14.0
4.5,Mw,-1.9,-81.5,44.0,1965,12,25,7,21,53.0
5.4,Mw,-3.17,-77.13,17.9,1965,12,28,22,4,54.0
4.6,Mw,-3.17,-77.27,35.0,1965,12,29,4,8,25.0
4.6,Mw,-2.28,-77.06,155.5,1966,1,12,8,2,9.0
4.3,Mw,-3.52,-80.91,56.0,1966,1,18,10,25,58.0
4.2,Mw,-0.6,-79.8,53.0,1966,1,20,21,31,24.0
4.5,Mw,-3.5,-81.3,33.0,1966,1,28,21,25,22.0
4.3,Mw,-1.64,-78.03,163.9,1966,1,31,13,54,24.0
4.0,Mw,-1.65,-77.87,172.0,1966,2,9,20,30,24.0
4.2,Mw,-1.13,-80.3,133.0,1966,2,20,10,51,24.0
4.1,Mw,-3.48,-77.6,33.0,1966,2,26,15,37,18.0
4.1,Mw,-1.23,-80.1,33.0,1966,3,4,10,25,4.0
4.3,Mw,3.6,-83.71,120.0,1966,3,21,14,28,21.0
4.0,Mw,-6.5,-78.9,111.0,1966,3,23,6,10,18.0
5.3,Mw,-3.98,-80.83,43.1,1966,3,28,15,29,23.0
5.3,Mw,-3.98,-80.75,36.9,1966,3,28,17,42,47.0
4.1,Mw,-3.9,-80.4,72.0,1966,3,28,18,20,17.0
4.2,Mw,-3.9,-80.4,65.0,1966,3,28,18,56,25.0
4.5,Mw,-4.11,-80.89,30.0,1966,3,28,20,29,34.0
4.6,Mw,-3.75,-81.78,5.0,1966,4,6,12,24,48.0
3.8,Mw,-1.36,-78.0,182.0,1966,4,9,7,53,24.0
4.1,Mw,-2.87,-80.3,37.0,1966,4,15,10,14,58.0
4.4,Mw,-6.69,-75.76,48.0,1966,5,1,8,4,23.0
4.1,Mw,3.7,-78.0,70.0,1966,5,6,9,47,10.0
4.4,Mw,-5.21,-76.1,101.0,1966,5,7,6,48,40.0
4.1,Mw,-1.55,-78.02,194.0,1966,5,15,20,16,4.0
4.1,Mw,-2.29,-78.1,1.0,1966,5,24,20,50,59.0
4.3,Mw,-6.3,-81.5,33.0,1966,6,5,0,53,0.0
4.1,Mw,-1.55,-80.5,51.0,1966,6,16,12,27,52.0
4.4,Mw,-4.23,-77.0,101.0,1966,6,21,12,51,23.0
3.8,Mw,-2.22,-77.8,158.0,1966,6,29,0,36,16.0
4.4,Mw,-6.74,-76.8,29.0,1966,6,30,10,49,54.0
4.0,Mw,-2.22,-77.3,142.0,1966,7,13,8,32,49.0
4.8,Mw,-6.23,-80.96,60.0,1966,7,22,19,47,42.0
3.9,Mw,-0.79,-78.32,58.0,1966,7,25,1,6,56.0
4.7,Mw,-1.16,-78.6,74.0,1966,8,1,9,48,3.0
5.5,Mw,-3.17,-77.2,113.3,1966,8,20,7,43,28.0
4.2,Mw,-4.05,-78.9,138.0,1966,8,21,9,39,22.0
4.4,Mw,-1.49,-77.43,198.8,1966,8,24,20,10,9.0
4.0,Mw,-3.6,-78.1,135.0,1966,9,3,22,42,16.0
4.1,Mw,-4.83,-76.57,179.0,1966,9,6,21,4,37.0
4.3,Mw,-0.2,-80.9,63.0,1966,9,10,16,13,50.0
4.3,Mw,-5.3,-78.7,72.0,1966,9,10,20,8,0.0
4.3,Mw,-5.04,-77.53,82.0,1966,9,17,12,55,23.0
4.0,Mw,-1.64,-79.0,57.0,1966,10,10,15,28,46.0
4.4,Mw,-4.7,-80.91,52.0,1966,10,12,18,27,50.0
4.9,Mw,3.63,-74.31,38.6,1966,10,18,18,43,36.0
4.6,Mw,2.8,-78.83,18.5,1966,10,19,14,28,27.0
4.2,Mw,3.74,-79.14,67.0,1966,10,21,9,22,1.0
4.7,Mw,-4.39,-77.85,61.0,1966,11,4,8,55,51.0
4.6,Mw,-4.48,-77.83,78.0,1966,11,4,9,14,59.0
4.3,Mw,-1.15,-79.2,119.0,1966,11,11,20,17,46.0
4.4,Mw,1.69,-79.42,74.0,1966,11,25,4,49,9.0
4.3,Mw,0.61,-77.33,127.0,1966,11,28,1,36,17.0
4.6,Mw,2.18,-83.3,42.0,1966,12,3,17,4,59.0
4.4,Mw,0.4,-76.3,104.0,1966,12,6,10,0,38.0
4.3,Mw,-1.62,-80.2,98.0,1966,12,7,18,23,11.0
4.4,Mw,-1.58,-80.6,98.0,1966,12,8,11,34,30.0
4.0,Mw,3.6,-77.5,33.0,1966,12,17,9,20,30.0
4.1,Mw,-1.9,-77.0,33.0,1966,12,21,11,37,27.0
4.8,Mw,0.61,-83.48,44.0,1966,12,25,12,26,12.0
4.2,Mw,-1.26,-77.68,193.0,1967,1,3,4,55,57.0
4.2,Mw,-4.57,-78.0,67.0,1967,1,29,18,27,44.0
4.2,Mw,-5.2,-80.7,48.0,1967,2,5,3,20,44.0
7.0,Mw,2.84,-74.79,55.0,1967,2,9,15,24,47.0
4.2,Mw,2.87,-74.5,113.0,1967,2,9,16,44,13.0
4.2,Mw,3.0,-74.9,31.0,1967,2,9,17,15,40.0
4.3,Mw,3.27,-74.67,106.0,1967,2,9,19,25,22.0
4.3,Mw,2.84,-74.9,4.0,1967,2,9,21,15,21.0
5.4,Mw,-2.14,-76.85,161.7,1969,5,28,13,30,8.0
5.0,Mw,-1.73,-77.76,162.7,1969,5,31,11,7,17.0
4.4,Mw,-2.09,-79.75,119.0,1969,6,7,8,27,35.0
4.9,Mw,-6.07,-82.07,15.7,1969,6,13,16,19,0.0
4.5,Mw,2.51,-79.15,57.1,1978,4,30,12,53,28.0
5.1,Mw,-3.32,-77.27,107.7,1978,5,8,7,32,29.0
5.1,Mw,-5.44,-81.21,20.0,1978,5,20,23,58,2.0
4.9,Mw,-6.7,-74.57,75.0,1978,5,28,6,7,4.0
4.8,Mw,-0.65,-78.29,6.8,1978,6,7,8,0,35.0
4.6,Mw,-4.72,-80.53,86.2,1978,6,9,9,22,17.0
4.6,Mw,2.82,-78.82,18.9,1978,6,10,4,29,45.0
4.5,Mw,-2.73,-80.94,103.0,1978,6,18,11,7,46.0
4.6,Mw,-6.07,-81.23,33.0,1978,7,3,5,24,55.0
3.9,Mw,-2.37,-77.56,77.0,1978,7,13,5,38,6.0
4.7,Mw,1.92,-78.19,88.9,1978,7,18,14,26,2.0
4.4,Mw,-1.29,-77.78,202.0,1978,7,22,7,40,4.0
4.0,Mw,-3.71,-80.41,33.0,1978,7,28,10,32,34.0
4.8,Mw,-2.05,-78.69,131.9,1978,8,10,4,10,56.0
4.1,Mw,2.58,-77.54,124.3,1978,8,12,8,25,27.0
3.7,Mw,-0.22,-80.54,29.0,1978,8,20,5,4,16.0
4.9,Mw,-5.29,-78.39,131.6,1978,8,30,0,26,4.0
3.8,Mw,-2.67,-79.5,111.6,1978,9,10,8,8,45.0
4.3,Mw,-2.08,-78.16,166.4,1978,9,11,4,21,57.0
4.7,Mw,-1.54,-80.96,33.0,1978,9,26,13,39,4.0
4.9,Mw,-5.93,-81.22,34.3,1978,11,4,4,21,12.0
4.3,Mw,-2.12,-76.45,58.0,1978,11,4,20,16,8.0
4.8,Mw,-1.42,-77.86,171.3,1978,11,9,0,36,56.0
4.2,Mw,-1.92,-78.02,157.8,1978,11,11,21,47,55.0
5.1,Mw,-4.33,-81.2,42.1,1978,11,21,0,7,5.0
5.1,Mw,-4.89,-80.9,64.3,1978,11,24,15,16,45.0
4.2,Mw,-1.39,-77.52,168.0,1978,12,18,13,37,31.0
4.6,Mw,-2.64,-80.03,39.9,1978,12,24,23,13,43.0
4.0,Mw,-1.83,-76.51,33.0,1978,12,27,9,33,24.0
4.5,Mw,2.2,-75.82,41.2,1979,1,6,12,50,51.0
4.4,Mw,-1.24,-77.74,196.8,1979,1,17,2,12,51.0
4.5,Mw,-5.29,-76.65,56.8,1979,1,27,13,38,58.0
4.5,Mw,0.11,-79.29,61.7,1979,2,4,4,52,32.0
4.8,Mw,0.9,-79.76,41.8,1979,2,28,15,3,49.0
5.1,Mw,-6.53,-81.03,28.6,1979,3,1,5,37,11.0
5.7,Mw,0.62,-80.02,10.8,1979,3,1,14,33,13.0
4.3,Mw,0.77,-80.03,71.6,1979,3,9,8,40,12.0
4.5,Mw,0.47,-80.18,67.6,1979,3,9,9,17,21.0
4.5,Mw,0.6,-80.02,83.3,1979,3,10,0,28,0.0
4.4,Mw,3.62,-83.08,33.0,1979,3,11,4,16,52.0
4.6,Mw,3.64,-82.72,33.0,1979,3,11,7,14,30.0
4.8,Mw,3.17,-83.2,33.0,1979,3,15,0,56,59.0
4.4,Mw,-4.23,-76.68,46.0,1979,3,16,7,3,35.0
4.4,Mw,-1.57,-77.51,177.6,1979,3,26,16,7,0.0
4.4,Mw,3.93,-76.02,127.0,1979,3,27,9,9,16.0
4.4,Mw,-1.65,-77.7,192.6,1979,4,6,2,41,21.0
4.9,Mw,3.43,-82.83,33.0,1979,4,15,13,31,45.0
4.7,Mw,-5.99,-81.46,48.0,1979,4,21,11,46,20.0
5.3,Mw,-5.14,-75.37,46.0,1967,2,13,10,25,44.0
4.2,Mw,3.43,-75.83,196.0,1967,2,16,23,49,8.0
4.4,Mw,3.38,-77.54,85.0,1967,2,20,11,0,8.0
4.3,Mw,3.26,-74.62,102.0,1967,2,22,20,27,43.0
4.3,Mw,2.4,-76.2,107.0,1967,2,24,7,31,50.0
4.1,Mw,2.5,-76.2,118.0,1967,2,25,17,6,34.0
4.9,Mw,2.94,-74.82,38.1,1967,2,27,2,6,41.0
5.8,Mw,-0.18,-78.58,119.4,1967,3,2,2,47,33.0
3.6,Mw,-1.49,-77.69,221.0,1967,3,5,10,13,30.0
4.0,Mw,-1.48,-78.03,169.0,1967,3,7,15,30,27.0
4.3,Mw,2.93,-74.61,91.0,1967,3,13,0,59,5.0
4.2,Mw,3.77,-74.84,100.0,1967,3,16,9,26,23.0
4.3,Mw,2.91,-74.9,53.0,1967,3,24,6,15,44.0
4.9,Mw,-6.63,-74.97,138.6,1967,3,24,15,38,50.0
4.4,Mw,3.04,-77.69,87.0,1967,3,26,16,30,32.0
4.4,Mw,-5.02,-80.91,88.0,1967,3,28,4,51,35.0
4.0,Mw,-2.44,-76.3,171.0,1967,3,31,8,24,2.0
4.1,Mw,2.9,-74.51,104.0,1967,4,2,3,3,16.0
3.9,Mw,-1.37,-79.38,143.0,1967,4,2,11,42,43.0
4.8,Mw,-6.15,-76.65,42.2,1967,4,13,5,30,6.0
4.4,Mw,-1.28,-80.96,43.0,1967,4,18,9,48,49.0
4.0,Mw,3.1,-74.0,156.0,1967,4,18,16,58,13.0
4.5,Mw,-1.09,-80.93,39.0,1967,4,19,6,26,57.0
4.3,Mw,-5.71,-79.4,67.0,1967,4,22,19,29,36.0
4.3,Mw,-6.5,-80.4,125.0,1967,4,24,14,54,36.0
4.2,Mw,-2.88,-79.5,82.0,1967,4,28,17,45,17.0
4.4,Mw,-5.4,-75.9,33.0,1967,4,29,2,20,58.0
4.4,Mw,-3.99,-76.14,124.0,1967,4,29,2,21,17.0
4.0,Mw,-3.86,-79.9,33.0,1967,5,10,19,2,36.0
4.4,Mw,-0.86,-78.61,20.7,1967,5,18,7,48,54.0
4.3,Mw,2.93,-74.3,36.0,1967,5,19,21,39,54.0
4.5,Mw,-0.98,-78.55,46.6,1967,6,7,11,39,53.0
4.4,Mw,-3.92,-81.01,40.3,1967,6,18,13,10,54.0
5.4,Mw,-2.27,-77.74,7.8,1967,6,21,6,49,53.0
4.1,Mw,-2.4,-78.2,71.0,1967,6,22,12,6,24.0
4.9,Mw,-2.38,-77.62,30.0,1967,6,22,13,49,48.0
4.2,Mw,-2.33,-77.8,36.0,1967,6,22,20,53,59.0
